0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
2.206546641358801,39.93436843624986,0.38796207361609836,0.20553142244624395,-2.1161865265044706,Mercedes-Benz,GT,Other,Soft Top Convertible,Petrol,Automatic Transmission,,500 - 599 HP,Red,Black,No,Dubai,Dealer,425000
2.164995010691919,-20.461014402735188,0.51177281710837,2.276376887492596,,Volvo,XC60,T5 Prestige,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Beige,Yes,Dubai,Dealer,205000
2.2502702849481264,7.728901451061143,1.472535996351635,9.314027440410259,-1.9660541797551292,GMC,Acadia,Denali,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Beige,White,No,Dubai,Owner,24000
2.1944661167520536,-17.343628547775637,0.6820528285001007,3.044933141405514,-1.849254643665294,Renault,Captur,LE,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Black,No,Dubai,Dealer,28000
2.1461107170120646,12.256790911124405,0.3827664383586915,5.3140831884447435,-1.9571590424331993,Infiniti,QX60,Premium,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Tan,Yes,Dubai,Dealer,257000
,-17.71927823956694,1.8323899691937267,,-1.9049070680416327,Toyota,Camry,SE,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Beige,No,Dubai,Owner,46000
2.2008294490297473,-19.90950043091405,3.5828607843912614,3.277823940640131,-1.886319046191631,MINI,Cooper,S,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Black,No,Dubai,Dealer,38000
2.1827891661081718,-11.644068255243837,0.6762776222581011,2.415528528883925,-2.0721889709007506,Mercedes-Benz,E-Class Coupe,E 200 Coupe,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Tan,Yes,Dubai,Dealer,175000
2.2228421151305304,21.705341242219646,0.8743640769044642,0.12547698739742294,-1.9722790648284385,Mercedes-Benz,E-Class,E 55 AMG,Sedan,Petrol,Automatic Transmission,,,Black,Black,Does not apply,Dubai,Dealer,58000
2.196260915318593,-13.53201968255639,0.9855461819823116,3.182372811889827,-1.9047322855503273,Kia,Pegas,STD,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Gold,Unknown,No,Dubai,Owner,27500
2.1751870945982255,,0.2985704768586011,1.3586337090990765,-1.8845587791973502,Mercedes-Benz,CLS-Class,CLS 350,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Unknown,No,Dubai,Dealer,239900
2.1616685703546876,-9.272625194393914,0.26138298148662314,2.5134630268901503,-1.9600818374836777,Mercedes-Benz,GLE-Class,GLE 350,SUV,Petrol,Automatic Transmission,,200 - 299 HP,White,Black,Does not apply,Sharjah,Dealer,289000
2.1970150044516195,22.37472780874255,1.3718007060637016,2.0467304153433368,-1.9488768889822345,BMW,X5,X5M,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Unknown,No,Dubai,Dealer,129000
2.1675747554025024,-32.341741723217055,1.3584759661670223,2.1216334688081715,-1.9203907013065615,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Owner,119000
2.173400479202058,,0.5173589572835003,3.874240239135429,-1.8926313819177103,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Owner,157000
2.1820386898025705,-15.352826193718887,0.7021225439696457,3.2640677727803746,-1.953386501600432,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Brown,No,Sharjah,Dealer,148000
,-29.528264152584732,1.427158710414641,1.6665035748409263,-1.9577759894026932,Ford,Ecosport,Titanium,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Black,Yes,Dubai,Dealer,32900
2.208880487158831,-14.698045619024132,0.38322123324999585,3.3576386006703722,-1.9073353240123603,Hyundai,Elantra,GLS TOP,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,Does not apply,Sharjah,Owner,27000
2.227938882336092,-9.919575277289653,1.1290800597883195,,-1.9475864462297312,Mercedes-Benz,CLS-Class,CLS 350 Blueefficiency,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,Gold,Black,Does not apply,Dubai,Dealer,79000
,-5.06412602161781,0.8357398840267801,,-1.9532061208880074,Mercedes-Benz,CLS-Class,CLS 350 Blueefficiency Luxury,Sedan,Petrol,Automatic Transmission,,,White,Beige,Does not apply,Dubai,Owner,77000
2.172747502832479,-29.260749114261145,1.0384154079621382,,-1.87468798591653,Kia,Sportage,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Other Color,Black,Yes,Sharjah,Owner,44400
2.1720022697488663,-22.290480093451926,,7.867649188671182,-1.944394447832871,Toyota,Rush,EX,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,White,Black,Yes,Dubai,Dealer,47000
2.1418880527073445,-21.700383185023682,0.5958578808556678,1.9793159990897573,-1.8935406515378945,Hyundai,Elantra,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Dubai,Dealer,66000
2.168881902101535,-61.391979478430656,0.6767339937887447,3.7031448177882074,-1.9077650170775022,Tesla,Model 3,Long Range,Sedan,Electric,Automatic Transmission,Unknown,Unknown,Black,Black,Does not apply,Dubai,Dealer,225000
2.1741354679327567,-26.572554861781697,1.1651559320222058,0.06344743603688045,-1.9179838198078512,Honda,Civic,EX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Burgundy,Black,No,Dubai,Owner,54000
2.207234393207292,-23.43945810486627,1.7913617400335917,1.5159853050847685,-1.8940351514356693,Hyundai,Sonata,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Unknown,Does not apply,Ajman,Owner,22000
2.214632050381718,28.21241155872753,1.6238694500393107,1.362448384807834,-1.9708267275272051,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Brown,No,Dubai,Dealer,179000
2.1651065913616714,22.933910317027532,0.43836412069173214,0.7389228996365688,-1.9528924361143463,Mercedes-Benz,GLS-Class,Other,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,675000
2.172453532244248,11.542851629186066,1.1897704808449852,,-1.911368122091487,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Gold,White,No,Dubai,Dealer,635000
2.186462987052533,-14.62800121636885,0.998275700859717,3.6347630963185824,-1.9104392785666309,Volkswagen,Jetta,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Black,No,Sharjah,Dealer,38000
2.2298696301468777,3.795392313837879,0.7973653442880627,1.7382753818740053,-1.9462325356736958,Mercedes-Benz,S-Class,S 350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Does not apply,Dubai,Dealer,67000
2.1677833528269814,-5.804749095764016,0.5723171099552053,1.838738536937405,-1.9242299818150082,Mercedes-Benz,S-Class,S 500l,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Black,White,Yes,Dubai,Dealership/Certified Pre-Owned,730000
2.1699970408491587,42.81686130252938,0.27671930362821445,1.1011022478797687,-2.085002665701316,Chevrolet,Camaro,SS,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,234990
2.2055457775148795,16.596530405802852,,,-1.8492212017800762,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Tan,Yes,Dubai,Dealer,210000
,90.76930829999569,0.3044986801852635,2.2517444624791416,-2.1223874632323585,Rolls-Royce,Wraith,Black Badge,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Black,Yes,Dubai,Dealer,1450
2.2089427373953434,-18.98886270474413,,,-1.901834264871777,Mercedes-Benz,GLC,GLC 300 4MATIC,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Owner,117500
,39.611594765126995,0.8436798119599219,1.5573433339004235,-2.1127213786981898,Ford,Mustang,Shelby GT350,Coupe,Petrol,Manual Transmission,4000+ cc,500 - 599 HP,Yellow,Black,No,Dubai,Dealer,225000
2.1923877011757225,-20.7194444890362,1.0774841674939064,,-1.959307931776123,Mercedes-Benz,CLS-Class,CLS 350,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Brown,No,Dubai,Dealer,210000
2.20850756477727,-25.694871416117536,1.1207735978988635,2.8325473671303305,-1.896773275414591,Land Rover,Range Rover Evoque,Dynamic Plus,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Red,Unknown,No,Dubai,Owner,66000
2.2210365062872586,-23.919291397514186,4.789048277603508,0.9636057604463635,-1.9575533455543224,Toyota,Camry,S,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Beige,Does not apply,Abu Dhabi,Owner,33000
2.1627045590737684,-32.395384423631405,0.26722181358223135,1.791969841770641,-1.8983702719527895,Kia,Sonet,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,75900
2.1709264022178374,-17.291191803338847,0.496819011504005,,-2.049906585521397,Renault,Duster,PE,Van,Petrol,Manual Transmission,Unknown,Unknown,White,Black,Yes,Sharjah,Owner,36000
2.2382212635922962,-13.398949683080037,1.6213107956610153,1.9843757260863732,-1.8856908665488106,Mercedes-Benz,M-Class,ML 350,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Beige,No,Dubai,Dealer,54000
2.172273798542224,,1.226282147317791,,-1.956336103559371,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,No,Dubai,Owner,73000
2.191459955610387,-37.89472834968165,0.6617337977769558,1.5847578568793155,-1.8391940262960402,Mercedes-Benz,GLC,GLC 300 4MATIC,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Beige,Yes,Dubai,Owner,87000
2.190097201179686,-2.850396528089671,0.756653523268997,2.839106040959347,-1.8886905164493963,Ford,Edge,Sport,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Burgundy,Black,Yes,Dubai,Dealer,86900
2.226075116528739,25.32913523022667,0.9217170644228202,1.5243095952634822,-1.9208592917411904,Mercedes-Benz,M-Class,ML 500,SUV,Petrol,Automatic Transmission,,500 - 599 HP,White,Beige,Does not apply,Dubai,Owner,79000
2.171230717819174,-8.344883133074518,0.6816204324617862,3.3263392978637936,-1.9414143697734751,Land Rover,Range Rover Velar,R-Dynamic,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Beige,No,Dubai,Dealer,213000
2.1934002287608525,-18.970837808279768,0.9923860865956441,,-1.9513658430430054,BMW,5-Series,520i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Brown,No,Dubai,Dealer,125000
2.2552103327870916,12.988534717957005,2.50129272323094,0.850303956352568,-2.123744492462264,BMW,3-Series,330i,Hard Top Convertible,Petrol,Automatic Transmission,,300 - 399 HP,Grey,Brown,No,Dubai,Owner,36000
2.1695615741801766,-23.015694928611218,,2.557963902752939,-1.8987997652089783,Kia,Sportage,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Dubai,Dealer,112000
2.187315442634179,-25.29098205282046,1.0898076124367344,1.6524645372323805,,Renault,Duster,SE,Crossover,Petrol,Automatic Transmission,,100 - 199 HP,Orange,Beige,Yes,Dubai,Dealer,31500
2.2667476313562966,74.61449252005306,0.5287682226463032,0.9132217568734062,,Mercedes-Benz,S-Class,S 63 AMG,Sedan,Petrol,Automatic Transmission,4000+ cc,Unknown,White,Black,No,Dubai,Dealer,63000
2.1766422427377496,8.703077278695321,0.5399998784674711,2.021633322396425,-1.9539006529174192,Mercedes-Benz,S-Class,S 500l,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,499000
2.212316132010426,-14.72234532405064,0.43962080629916084,0.21626328823409927,-2.083250390336192,KTM,X-Bow,Other,Other,Petrol,Manual Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,No,Dubai,Dealer,275000
2.197510113568191,-4.2404346225360365,1.7191779671542375,3.5128909100678802,,Land Rover,Range Rover,Autobiography,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,115000
2.218021357379604,0.644310239924716,1.5292687714645725,9.601726501173244,-1.9170281471856558,Dodge,Durango,SXT Plus,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Beige,No,Dubai,Owner,35500
2.2387530052719176,-72.904352510844,3.076538707688875,4.008399313618465,-1.851155475744317,Infiniti,FX50,Standard,SUV,Petrol,Automatic Transmission,500 - 999 cc,300 - 399 HP,White,White,No,Dubai,Owner,20000
2.161223359772756,20.788206143110465,0.3202529217631094,1.9621523204816478,,Dodge,Challenger,SXT,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,Does not apply,Dubai,Dealer,89000
2.1938542648377846,23.500145031319867,0.49006011411070227,1.7751710476199847,,Lamborghini,Urus,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Black,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,900000
2.178996718989851,-21.76593228193841,2.9037800515889804,10.504833746249401,-1.8343980096224497,Nissan,Pathfinder,S,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,Beige,No,Abu Dhabi,Dealer,50900
2.1547908714190473,-37.71031158169146,0.6750545018284356,,-1.906735702078821,Nissan,Rogue,Standard,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Black,No,Dubai,Owner,84999
2.2617980177562225,-17.337938152800938,6.4794194987539475,2.273297267961115,-1.8490789154995888,Nissan,Xterra,SE,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Red,Beige,No,Dubai,Owner,18000
2.232687430406994,7.110006449578082,2.944686658173395,3.5367529961809363,-1.9290342803199876,Mercedes-Benz,C-Class,C350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Does not apply,Dubai,Owner,32000
2.2058729304725126,-15.696841869577764,0.7470180443955009,2.4019461685565444,-1.840700293653342,Infiniti,QX70,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Blue,Brown,Yes,Dubai,Dealer,81000
2.151311492438932,,0.36847677064407175,13.20414508236964,-1.8621782480058329,Toyota,Prado,TX,SUV,Diesel,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Black,Black,No,Dubai,Dealer,178000
,-39.06131804494258,0.6709673072694098,1.942174890005173,-1.8425338305312213,Honda,CR-V,Touring,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Red,Beige,Yes,Dubai,Dealer,115000
2.1738202062826746,-1.1116399495925098,0.5360510644996636,2.743657983850489,-1.8476579015502514,Lincoln,Aviator,Luxury,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Blue,Unknown,Yes,Sharjah,Dealer,125000
2.149505094955984,-27.081835169289434,0.2634043125165792,,,GAC,GS3,EMZOOM,Crossover,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Blue,Yes,Dubai,Dealer,89999
2.168282554964227,-31.383272459732815,0.335159712170107,11.584305725820583,-1.8347050986835327,Changan,CS95,Royal,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,Yes,Dubai,Dealer,100000
2.198799124657691,-7.4291679683592395,1.6658187649711549,,-1.87027389400896,Land Rover,Range Rover Sport,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Unknown,Does not apply,Dubai,Dealer,109000
2.194275731482848,-8.568424850603456,1.1278089064709367,4.11445406271015,-1.9257781623062777,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Brown,Does not apply,Dubai,Dealer,119000
,25.171412859057547,3.323731651281842,14.120237151138056,-1.9552075136841904,GMC,Yukon,Denali,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Brown,Does not apply,Dubai,Owner,25000
2.2175200373081183,2.9023122536196455,1.2903769180390092,6.88844512468872,-1.8407940638810658,Lincoln,Navigator,Other,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Black,No,Sharjah,Dealer,53000
,-0.7427834461111256,2.9405383566420595,12.76665645778675,-1.8818501717599379,Nissan,Pathfinder,Platinum,Wagon,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Beige,Yes,Ajman,Owner,22000
2.3419569271375793,,,0.20265109396252626,-2.0730386522971807,Honda,Other,Other,Coupe,Petrol,Manual Transmission,1000 - 1499 cc,200 - 299 HP,Red,Beige,No,Ajman,Owner,11000
2.1674717120817575,26.798825354733758,0.6039364752786,,-1.9296267938432674,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,655000
2.2174306696788335,-23.96144801751955,,,-1.9593105272696159,Chevrolet,Malibu,LT,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,23000
2.194453729282043,-0.00974432776918599,1.3193480575980805,1.8038408783081785,-1.9121142885270161,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Black,Unknown,No,Abu Dhabi,Owner,78000
,-12.050896362925965,4.44237195288848,13.835100294197286,-1.8925842398737318,Mitsubishi,Pajero,GLS 5 Door,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Beige,Does not apply,Dubai,Owner,19000
2.1859082817005047,,,1.8711645723605375,-1.9802492843472508,Lamborghini,Urus,Other,SUV,Petrol,Automatic Transmission,4000+ cc,800 - 899 HP,Yellow,Yellow,No,Dubai,Dealer,1795
2.1729181260589465,-26.022958843353408,0.3165299511264638,3.03335607223095,-1.8314506644171609,BMW,X3,Xdrive30i,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Brown,Yes,Dubai,Owner,277500
2.2120959852949698,17.00699731578154,1.44852420501472,0.05571031549102145,-1.917596612844831,Mercedes-Benz,S-Class,S 550,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,Silver,Black,No,Dubai,Owner,89000
2.182516269047578,13.988503613178963,,3.576233002510485,-1.9767305763799696,Audi,Q8,S-Line Sports,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Brown,Does not apply,Dubai,Owner,172000
2.205948955470243,-18.360120090381308,1.8943353401914262,4.189735774325629,-1.902800429443672,Nissan,Sentra,S,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Silver,Beige,No,Dubai,Owner,22000
2.1805743421510444,16.37178499732328,0.5087310992294227,0.8467360280209695,-2.110573853356959,Porsche,Carrera / 911,Turbo,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,689000
2.2041468640153905,-25.68956737992461,0.6663802845088619,11.737551675467515,-1.9053086949860165,Nissan,Rogue,Standard,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Silver,Black,Does not apply,Dubai,Owner,35000
2.192648755148488,-38.218322499811975,1.2711723223949685,2.5664817570008527,-1.8556096807545108,Alfa Romeo,Stelvio,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,No,Dubai,Dealer,97000
2.1607664894270693,-31.19541990685486,0.35648855231658166,2.0647851077405557,-1.8433722722142158,Chevrolet,Captiva,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Black,No,Dubai,Dealer,59000
2.1994106897223937,-1.5466552482701024,2.036601834842358,0.09738444356555732,-1.844105754656436,Land Rover,Range Rover Sport,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,Yes,Dubai,Owner,175000
2.1792028729858117,-36.54192447126644,1.5340432042419259,2.190363655768854,-1.8425231733318037,Volvo,XC60,T6 R Design,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,Black,No,Dubai,Dealer,95000
,8.989309804770166,0.8005899662951705,1.376793037847482,,BMW,5-Series,520i M-Kit,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Brown,No,Dubai,Owner,118000
2.1782715031384225,26.264364688015668,,2.296167093385706,-1.8910961653517928,Land Rover,Range Rover,Autobiography,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Silver,Unknown,Yes,Dubai,Dealer,829000
2.4191452850089887,29.161388312310102,,1.7143170333201334,-2.1339834767832944,Land Rover,Range Rover,Vogue First Edition,SUV,Petrol,Manual Transmission,3500 - 3999 cc,200 - 299 HP,Blue,Brown,No,Umm Al Qawain,Owner,150000
2.203375938517287,-33.655153820315114,2.474311063146247,3.518226234268421,-1.9093696383896828,Jaguar,XJ-Series,Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Beige,No,Dubai,Dealer,36500
2.226161856009761,-28.56636304920076,,1.42374471106243,-1.841425009668241,Nissan,Rogue,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,28900
2.1704642457665755,-18.328166546295876,0.22870616278375125,1.625576467887452,-1.869637377151511,MG,ZS,Trophy,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Silver,Unknown,Yes,Dubai,Owner,59900
2.208882642351736,-15.260751584466224,0.4073228100799819,0.11761295201699587,-1.9300089384673436,Hyundai,Sonata,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Red,Unknown,No,Abu Dhabi,Owner,37000
2.1847102137968215,61.77766524403126,0.2551530567422752,,-1.9875312391541233,Rolls-Royce,Ghost,Standard,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,Blue,Black,Does not apply,Dubai,Dealer,840000
2.169586642121963,31.562884902506696,0.491304024695902,1.840439698843378,-1.9446807452788555,Dodge,Ram,1500 Regular Cab,Pick Up Truck,Petrol,Automatic Transmission,,300 - 399 HP,Black,Brown,Yes,Sharjah,Dealer,225000
2.1823315857428898,-2.7338789379450064,0.3960588648183409,3.0121543871645633,-1.9675843623380864,Mercedes-Benz,CLS-Class,CLS 53 AMG,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Black,Yes,Dubai,Dealer,249000
2.234538095251472,-3.5873653876667784,0.8257332474594926,2.436946929235309,-1.951678810399052,Volkswagen,Touareg,Highline Plus,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Brown,Does not apply,Dubai,Dealer,49000
2.207060890678598,,0.7030432988778479,3.0914091154357703,-2.115510869674885,Dodge,Challenger,SXT,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Unknown,No,Dubai,Owner,54999
2.26137647730322,62.29989564018954,0.34255933887653356,0.2483880142147885,-2.112303577650329,Porsche,Carrera / 911,GT,Hard Top Convertible,Petrol,Manual Transmission,4000+ cc,600 - 699 HP,Silver,Brown,No,Dubai,Dealer,5800
2.1466805599557195,1.1417076447608658,0.45922759174103617,9.365933136588653,-1.9061534326742446,Mercedes-Benz,GLS-Class,GLS 450,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Black,Brown,Yes,Dubai,Dealer,489000
2.1726936866206836,20.618561786644626,0.6431107910576586,8.58926720970876,-1.8749635634416943,Nissan,Patrol,LE Platinum City,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,199900
2.1597905314973778,22.49479488802708,0.6679619998848422,0.25487527366822993,-2.0791893723899544,Ferrari,296 GTS,Other,Hard Top Convertible,Petrol,Automatic Transmission,,800 - 899 HP,Black,Black,Yes,Dubai,Dealer,1850
2.1703285806083774,-14.432314890000706,0.4653402623767625,27.58111382348284,-1.8237980436208288,Hyundai,Palisade,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Blue,Unknown,Yes,Dubai,Dealer,127000
2.2043750952392402,4.774920089107303,3.67717630856974,,-2.130879078531034,Mercedes-Benz,C-Class Coupe,C 300 Coupe,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,No,Dubai,Dealer,86900
2.198536739924313,-19.48021856450471,1.3086585378212552,2.4084331922765276,-1.8294874977774982,Volkswagen,Touareg,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Dealer,54900
2.148542208996634,35.63575333768915,0.28496116430596374,0.2023682163232165,-2.10617546518004,Ferrari,SF90 Spider,Other,Coupe,Petrol,Automatic Transmission,Unknown,900+ HP,Red,Tan,Yes,Dubai,Dealer,2290
2.1875874844259946,-34.06053890302998,0.8309052352170019,7.187880373563204,-1.831994028586065,Ford,Explorer,Limited,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Burgundy,Black,No,Sharjah,Dealer,70000
2.18556321914138,-1.6173466584520317,0.8296258878208904,1.2003998903698205,-2.096773023728728,Chevrolet,Camaro,RS,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,57000
,-72.72070046659574,0.3589310432447014,2.041448950754763,-1.8925238697667548,Mercedes-Benz,EQE,Other,Sedan,Electric,Automatic Transmission,Unknown,200 - 299 HP,White,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,339900
2.169455618984893,72.32071972606576,0.32186457767393023,2.0432404991446975,-1.952258394048138,Rolls-Royce,Cullinan,Black Badge,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,White,Yes,Dubai,Dealer,2199
2.218116388932892,2.2588983357284587,0.6738648880994647,0.06754404373068607,-1.9517265531906292,Dodge,Charger,SXT,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Black,No,Sharjah,Dealer,39000
2.1564448958195817,20.5489875722757,0.22160097079903365,1.6160224688587763,-1.8553406109635218,Toyota,Land Cruiser,Other,Pick Up Truck,Petrol,Manual Transmission,4000+ cc,,White,Other Color,Does not apply,Dubai,Dealer,135000
2.1992758987281147,33.26676576576715,0.5880039321439673,1.8951572553316505,-1.9435789813143827,Maserati,Quattroporte,GTS,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Silver,Black,Yes,Dubai,Owner,199000
